game_id,season,game_date,athlete_id,athlete_display_name,team_id,minutes,field_goals_made,field_goals_attempted,three_point_field_goals_made,three_point_field_goals_attempted,free_throws_made,free_throws_attempted,points,starter,athlete_position_name,team_abbreviation,team_winner,league
401725571,2025,2025-02-03,5106884.0,Grayson Allo,249,,,,,,,,,False,Guard,UNT,False,ncaam
401725571,2025,2025-02-03,4897523.0,Matthew Stone,249,,,,,,,,,False,Guard,UNT,False,ncaam
401725567,2025,2025-02-01,5105587.0,Grant Newell,249,20.0,6.0,6.0,0.0,0.0,2.0,3.0,14.0,True,Forward,UNT,False,ncaam
401725567,2025,2025-02-01,4431824.0,Moulaye Sissoko,249,22.0,1.0,3.0,0.0,0.0,2.0,2.0,4.0,True,Forward,UNT,False,ncaam
401725567,2025,2025-02-01,5177104.0,Jasper Floyd,249,29.0,2.0,7.0,0.0,2.0,2.0,2.0,6.0,True,Guard,UNT,False,ncaam
401725567,2025,2025-02-01,4702491.0,Atin Wright,249,40.0,3.0,12.0,2.0,7.0,2.0,2.0,10.0,True,Guard,UNT,False,ncaam
401725567,2025,2025-02-01,4433163.0,Rondel Walker,249,20.0,1.0,3.0,1.0,2.0,0.0,0.0,3.0,True,Guard,UNT,False,ncaam
401725567,2025,2025-02-01,5106864.0,Brenen Lorient,249,31.0,4.0,7.0,0.0,0.0,3.0,4.0,11.0,False,Forward,UNT,False,ncaam
401725567,2025,2025-02-01,4897338.0,Johnathan Massie,249,19.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,False,Guard,UNT,False,ncaam
401725567,2025,2025-02-01,4601284.0,Latrell Jossell,249,19.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,False,Guard,UNT,False,ncaam
401725567,2025,2025-02-01,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,False,ncaam
401725567,2025,2025-02-01,5175357.0,Brock Vice,249,,,,,,,,,False,Center,UNT,False,ncaam
401725567,2025,2025-02-01,5240287.0,Ma'Syn Howell,249,,,,,,,,,False,Guard,UNT,False,ncaam
401725567,2025,2025-02-01,5240285.0,Tyran Mason,249,,,,,,,,,False,Guard,UNT,False,ncaam
401725567,2025,2025-02-01,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,False,ncaam
401725567,2025,2025-02-01,5106884.0,Grayson Allo,249,,,,,,,,,False,Guard,UNT,False,ncaam
401725567,2025,2025-02-01,4897523.0,Matthew Stone,249,,,,,,,,,False,Guard,UNT,False,ncaam
401725560,2025,2025-01-29,5105587.0,Grant Newell,249,12.0,1.0,5.0,0.0,2.0,2.0,2.0,4.0,True,Forward,UNT,True,ncaam
401725560,2025,2025-01-29,4431824.0,Moulaye Sissoko,249,33.0,7.0,11.0,0.0,0.0,2.0,2.0,16.0,True,Forward,UNT,True,ncaam
401725560,2025,2025-01-29,5177104.0,Jasper Floyd,249,33.0,2.0,6.0,1.0,1.0,0.0,0.0,5.0,True,Guard,UNT,True,ncaam
401725560,2025,2025-01-29,4702491.0,Atin Wright,249,32.0,5.0,12.0,2.0,5.0,3.0,3.0,15.0,True,Guard,UNT,True,ncaam
401725560,2025,2025-01-29,4433163.0,Rondel Walker,249,20.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,True,Guard,UNT,True,ncaam
401725560,2025,2025-01-29,5106864.0,Brenen Lorient,249,28.0,3.0,10.0,0.0,1.0,2.0,2.0,8.0,False,Forward,UNT,True,ncaam
401725560,2025,2025-01-29,4897338.0,Johnathan Massie,249,23.0,1.0,3.0,0.0,0.0,2.0,2.0,4.0,False,Guard,UNT,True,ncaam
401725560,2025,2025-01-29,4601284.0,Latrell Jossell,249,19.0,2.0,5.0,0.0,2.0,0.0,0.0,4.0,False,Guard,UNT,True,ncaam
401725560,2025,2025-01-29,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,True,ncaam
401725560,2025,2025-01-29,5175357.0,Brock Vice,249,,,,,,,,,False,Center,UNT,True,ncaam
401725560,2025,2025-01-29,5240287.0,Ma'Syn Howell,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725560,2025,2025-01-29,5240285.0,Tyran Mason,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725560,2025,2025-01-29,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725560,2025,2025-01-29,5106884.0,Grayson Allo,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725560,2025,2025-01-29,4897523.0,Matthew Stone,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725556,2025,2025-01-26,5105587.0,Grant Newell,249,20.0,1.0,3.0,1.0,1.0,1.0,2.0,4.0,True,Forward,UNT,True,ncaam
401725556,2025,2025-01-26,4431824.0,Moulaye Sissoko,249,35.0,5.0,7.0,0.0,0.0,4.0,7.0,14.0,True,Forward,UNT,True,ncaam
401725556,2025,2025-01-26,5177104.0,Jasper Floyd,249,28.0,4.0,7.0,0.0,0.0,1.0,2.0,9.0,True,Guard,UNT,True,ncaam
401725556,2025,2025-01-26,4702491.0,Atin Wright,249,33.0,6.0,13.0,4.0,8.0,1.0,1.0,17.0,True,Guard,UNT,True,ncaam
401725556,2025,2025-01-26,4433163.0,Rondel Walker,249,18.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,True,Guard,UNT,True,ncaam
401725556,2025,2025-01-26,5106864.0,Brenen Lorient,249,20.0,7.0,11.0,0.0,0.0,3.0,4.0,17.0,False,Forward,UNT,True,ncaam
401725556,2025,2025-01-26,4897338.0,Johnathan Massie,249,26.0,2.0,5.0,0.0,1.0,2.0,5.0,6.0,False,Guard,UNT,True,ncaam
401725556,2025,2025-01-26,4601284.0,Latrell Jossell,249,20.0,3.0,8.0,2.0,5.0,0.0,0.0,8.0,False,Guard,UNT,True,ncaam
401725556,2025,2025-01-26,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,True,ncaam
401725556,2025,2025-01-26,5175357.0,Brock Vice,249,,,,,,,,,False,Center,UNT,True,ncaam
401725556,2025,2025-01-26,5240287.0,Ma'Syn Howell,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725556,2025,2025-01-26,5240285.0,Tyran Mason,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725556,2025,2025-01-26,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725556,2025,2025-01-26,5106884.0,Grayson Allo,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725556,2025,2025-01-26,4897523.0,Matthew Stone,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725551,2025,2025-01-22,5105587.0,Grant Newell,249,18.0,2.0,6.0,0.0,4.0,0.0,0.0,4.0,True,Forward,UNT,True,ncaam
401725551,2025,2025-01-22,4431824.0,Moulaye Sissoko,249,26.0,5.0,6.0,0.0,0.0,2.0,4.0,12.0,True,Forward,UNT,True,ncaam
401725551,2025,2025-01-22,5177104.0,Jasper Floyd,249,32.0,4.0,7.0,0.0,1.0,4.0,7.0,12.0,True,Guard,UNT,True,ncaam
401725551,2025,2025-01-22,4702491.0,Atin Wright,249,31.0,2.0,9.0,1.0,2.0,4.0,4.0,9.0,True,Guard,UNT,True,ncaam
401725551,2025,2025-01-22,4433163.0,Rondel Walker,249,21.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,True,Guard,UNT,True,ncaam
401725551,2025,2025-01-22,5106864.0,Brenen Lorient,249,29.0,8.0,14.0,1.0,2.0,3.0,6.0,20.0,False,Forward,UNT,True,ncaam
401725551,2025,2025-01-22,4897338.0,Johnathan Massie,249,26.0,3.0,5.0,1.0,2.0,6.0,8.0,13.0,False,Guard,UNT,True,ncaam
401725551,2025,2025-01-22,4601284.0,Latrell Jossell,249,17.0,1.0,4.0,0.0,1.0,3.0,3.0,5.0,False,Guard,UNT,True,ncaam
401725551,2025,2025-01-22,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,True,ncaam
401725551,2025,2025-01-22,5175357.0,Brock Vice,249,,,,,,,,,False,Center,UNT,True,ncaam
401725551,2025,2025-01-22,5240287.0,Ma'Syn Howell,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725551,2025,2025-01-22,5240285.0,Tyran Mason,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725551,2025,2025-01-22,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725551,2025,2025-01-22,5106884.0,Grayson Allo,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725551,2025,2025-01-22,4897523.0,Matthew Stone,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725543,2025,2025-01-18,5105587.0,Grant Newell,249,19.0,1.0,4.0,1.0,2.0,2.0,2.0,5.0,True,Forward,UNT,True,ncaam
401725543,2025,2025-01-18,4431824.0,Moulaye Sissoko,249,35.0,5.0,6.0,0.0,0.0,3.0,3.0,13.0,True,Forward,UNT,True,ncaam
401725543,2025,2025-01-18,5177104.0,Jasper Floyd,249,36.0,1.0,4.0,0.0,0.0,0.0,0.0,2.0,True,Guard,UNT,True,ncaam
401725543,2025,2025-01-18,4897338.0,Johnathan Massie,249,33.0,2.0,5.0,1.0,3.0,5.0,6.0,10.0,True,Guard,UNT,True,ncaam
401725543,2025,2025-01-18,4702491.0,Atin Wright,249,34.0,8.0,14.0,5.0,8.0,1.0,1.0,22.0,True,Guard,UNT,True,ncaam
401725543,2025,2025-01-18,5106864.0,Brenen Lorient,249,24.0,3.0,5.0,1.0,1.0,6.0,8.0,13.0,False,Forward,UNT,True,ncaam
401725543,2025,2025-01-18,4897523.0,Matthew Stone,249,3.0,1.0,2.0,1.0,2.0,0.0,0.0,3.0,False,Guard,UNT,True,ncaam
401725543,2025,2025-01-18,4601284.0,Latrell Jossell,249,16.0,1.0,5.0,0.0,3.0,2.0,2.0,4.0,False,Guard,UNT,True,ncaam
401725543,2025,2025-01-18,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,True,ncaam
401725543,2025,2025-01-18,5175357.0,Brock Vice,249,,,,,,,,,False,Center,UNT,True,ncaam
401725543,2025,2025-01-18,5240287.0,Ma'Syn Howell,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725543,2025,2025-01-18,5240285.0,Tyran Mason,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725543,2025,2025-01-18,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725543,2025,2025-01-18,5106884.0,Grayson Allo,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725543,2025,2025-01-18,4433163.0,Rondel Walker,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725536,2025,2025-01-14,5105587.0,Grant Newell,249,18.0,3.0,5.0,1.0,2.0,1.0,2.0,8.0,True,Forward,UNT,True,ncaam
401725536,2025,2025-01-14,4431824.0,Moulaye Sissoko,249,32.0,4.0,6.0,0.0,0.0,2.0,2.0,10.0,True,Forward,UNT,True,ncaam
401725536,2025,2025-01-14,5177104.0,Jasper Floyd,249,27.0,0.0,4.0,0.0,0.0,1.0,2.0,1.0,True,Guard,UNT,True,ncaam
401725536,2025,2025-01-14,4702491.0,Atin Wright,249,34.0,6.0,15.0,6.0,11.0,4.0,4.0,22.0,True,Guard,UNT,True,ncaam
401725536,2025,2025-01-14,4433163.0,Rondel Walker,249,24.0,0.0,3.0,0.0,2.0,1.0,2.0,1.0,True,Guard,UNT,True,ncaam
401725536,2025,2025-01-14,5106864.0,Brenen Lorient,249,30.0,6.0,8.0,0.0,0.0,6.0,8.0,18.0,False,Forward,UNT,True,ncaam
401725536,2025,2025-01-14,4897338.0,Johnathan Massie,249,14.0,1.0,2.0,0.0,0.0,2.0,2.0,4.0,False,Guard,UNT,True,ncaam
401725536,2025,2025-01-14,4601284.0,Latrell Jossell,249,21.0,1.0,3.0,1.0,2.0,2.0,3.0,5.0,False,Guard,UNT,True,ncaam
401725536,2025,2025-01-14,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,True,ncaam
401725536,2025,2025-01-14,5175357.0,Brock Vice,249,,,,,,,,,False,Center,UNT,True,ncaam
401725536,2025,2025-01-14,5240287.0,Ma'Syn Howell,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725536,2025,2025-01-14,5240285.0,Tyran Mason,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725536,2025,2025-01-14,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725536,2025,2025-01-14,5106884.0,Grayson Allo,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725536,2025,2025-01-14,4897523.0,Matthew Stone,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725528,2025,2025-01-08,5105587.0,Grant Newell,249,19.0,3.0,4.0,2.0,3.0,2.0,2.0,10.0,True,Forward,UNT,True,ncaam
401725528,2025,2025-01-08,4431824.0,Moulaye Sissoko,249,28.0,2.0,2.0,0.0,0.0,2.0,2.0,6.0,True,Forward,UNT,True,ncaam
401725528,2025,2025-01-08,5177104.0,Jasper Floyd,249,23.0,4.0,8.0,0.0,0.0,0.0,0.0,8.0,True,Guard,UNT,True,ncaam
401725528,2025,2025-01-08,4702491.0,Atin Wright,249,25.0,7.0,12.0,4.0,7.0,3.0,3.0,21.0,True,Guard,UNT,True,ncaam
401725528,2025,2025-01-08,4433163.0,Rondel Walker,249,19.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,True,Guard,UNT,True,ncaam
401725528,2025,2025-01-08,5106864.0,Brenen Lorient,249,28.0,5.0,8.0,2.0,2.0,7.0,8.0,19.0,False,Forward,UNT,True,ncaam
401725528,2025,2025-01-08,5175357.0,Brock Vice,249,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False,Center,UNT,True,ncaam
401725528,2025,2025-01-08,5240285.0,Tyran Mason,249,3.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,False,Guard,UNT,True,ncaam
401725528,2025,2025-01-08,5106884.0,Grayson Allo,249,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Guard,UNT,True,ncaam
401725528,2025,2025-01-08,4897523.0,Matthew Stone,249,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Guard,UNT,True,ncaam
401725528,2025,2025-01-08,4897338.0,Johnathan Massie,249,19.0,3.0,4.0,2.0,2.0,0.0,0.0,8.0,False,Guard,UNT,True,ncaam
401725528,2025,2025-01-08,4601284.0,Latrell Jossell,249,30.0,3.0,8.0,1.0,4.0,0.0,0.0,7.0,False,Guard,UNT,True,ncaam
401725528,2025,2025-01-08,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,True,ncaam
401725528,2025,2025-01-08,5240287.0,Ma'Syn Howell,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725528,2025,2025-01-08,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725522,2025,2025-01-05,5105587.0,Grant Newell,249,18.0,1.0,1.0,0.0,0.0,2.0,4.0,4.0,True,Forward,UNT,False,ncaam
401725522,2025,2025-01-05,4431824.0,Moulaye Sissoko,249,33.0,7.0,8.0,0.0,0.0,3.0,5.0,17.0,True,Forward,UNT,False,ncaam
401725522,2025,2025-01-05,5177104.0,Jasper Floyd,249,34.0,5.0,8.0,1.0,1.0,0.0,0.0,11.0,True,Guard,UNT,False,ncaam
401725522,2025,2025-01-05,4702491.0,Atin Wright,249,20.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,True,Guard,UNT,False,ncaam
401725522,2025,2025-01-05,4433163.0,Rondel Walker,249,31.0,3.0,7.0,2.0,3.0,2.0,2.0,10.0,True,Guard,UNT,False,ncaam
401725522,2025,2025-01-05,5106864.0,Brenen Lorient,249,21.0,5.0,8.0,1.0,1.0,7.0,8.0,18.0,False,Forward,UNT,False,ncaam
401725522,2025,2025-01-05,4897523.0,Matthew Stone,249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Guard,UNT,False,ncaam
401725522,2025,2025-01-05,4897338.0,Johnathan Massie,249,18.0,1.0,7.0,0.0,3.0,2.0,2.0,4.0,False,Guard,UNT,False,ncaam
401725522,2025,2025-01-05,4601284.0,Latrell Jossell,249,25.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,False,Guard,UNT,False,ncaam
401725522,2025,2025-01-05,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,False,ncaam
401725522,2025,2025-01-05,5175357.0,Brock Vice,249,,,,,,,,,False,Center,UNT,False,ncaam
401725522,2025,2025-01-05,5240287.0,Ma'Syn Howell,249,,,,,,,,,False,Guard,UNT,False,ncaam
401725522,2025,2025-01-05,5240285.0,Tyran Mason,249,,,,,,,,,False,Guard,UNT,False,ncaam
401725522,2025,2025-01-05,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,False,ncaam
401725522,2025,2025-01-05,5106884.0,Grayson Allo,249,,,,,,,,,False,Guard,UNT,False,ncaam
401725515,2025,2024-12-31,5105587.0,Grant Newell,249,21.0,0.0,3.0,0.0,2.0,2.0,2.0,2.0,True,Forward,UNT,True,ncaam
401725515,2025,2024-12-31,4431824.0,Moulaye Sissoko,249,22.0,3.0,5.0,0.0,0.0,0.0,0.0,6.0,True,Forward,UNT,True,ncaam
401725515,2025,2024-12-31,5177104.0,Jasper Floyd,249,30.0,3.0,6.0,0.0,0.0,2.0,2.0,8.0,True,Guard,UNT,True,ncaam
401725515,2025,2024-12-31,4702491.0,Atin Wright,249,34.0,4.0,12.0,3.0,8.0,11.0,11.0,22.0,True,Guard,UNT,True,ncaam
401725515,2025,2024-12-31,4433163.0,Rondel Walker,249,21.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,Guard,UNT,True,ncaam
401725515,2025,2024-12-31,5106864.0,Brenen Lorient,249,28.0,2.0,7.0,0.0,0.0,5.0,6.0,9.0,False,Forward,UNT,True,ncaam
401725515,2025,2024-12-31,4897338.0,Johnathan Massie,249,23.0,3.0,5.0,0.0,1.0,5.0,5.0,11.0,False,Guard,UNT,True,ncaam
401725515,2025,2024-12-31,4601284.0,Latrell Jossell,249,21.0,7.0,11.0,6.0,9.0,0.0,0.0,20.0,False,Guard,UNT,True,ncaam
401725515,2025,2024-12-31,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,True,ncaam
401725515,2025,2024-12-31,5175357.0,Brock Vice,249,,,,,,,,,False,Center,UNT,True,ncaam
401725515,2025,2024-12-31,5240287.0,Ma'Syn Howell,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725515,2025,2024-12-31,5240285.0,Tyran Mason,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725515,2025,2024-12-31,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725515,2025,2024-12-31,5106884.0,Grayson Allo,249,,,,,,,,,False,Guard,UNT,True,ncaam
401725515,2025,2024-12-31,4897523.0,Matthew Stone,249,,,,,,,,,False,Guard,UNT,True,ncaam
401715963,2025,2024-12-22,5105587.0,Grant Newell,249,13.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,True,Forward,UNT,True,ncaam
401715963,2025,2024-12-22,4431824.0,Moulaye Sissoko,249,26.0,4.0,6.0,0.0,0.0,2.0,2.0,10.0,True,Forward,UNT,True,ncaam
401715963,2025,2024-12-22,5177104.0,Jasper Floyd,249,32.0,3.0,6.0,1.0,3.0,1.0,2.0,8.0,True,Guard,UNT,True,ncaam
401715963,2025,2024-12-22,4702491.0,Atin Wright,249,31.0,3.0,9.0,2.0,6.0,1.0,2.0,9.0,True,Guard,UNT,True,ncaam
401715963,2025,2024-12-22,4433163.0,Rondel Walker,249,27.0,3.0,4.0,0.0,1.0,1.0,1.0,7.0,True,Guard,UNT,True,ncaam
401715963,2025,2024-12-22,5106864.0,Brenen Lorient,249,28.0,3.0,9.0,0.0,1.0,1.0,2.0,7.0,False,Forward,UNT,True,ncaam
401715963,2025,2024-12-22,4897338.0,Johnathan Massie,249,28.0,5.0,8.0,2.0,2.0,2.0,2.0,14.0,False,Guard,UNT,True,ncaam
401715963,2025,2024-12-22,4601284.0,Latrell Jossell,249,15.0,1.0,6.0,1.0,5.0,0.0,0.0,3.0,False,Guard,UNT,True,ncaam
401715963,2025,2024-12-22,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,True,ncaam
401715963,2025,2024-12-22,5175357.0,Brock Vice,249,,,,,,,,,False,Center,UNT,True,ncaam
401715963,2025,2024-12-22,5240287.0,Ma'Syn Howell,249,,,,,,,,,False,Guard,UNT,True,ncaam
401715963,2025,2024-12-22,5240285.0,Tyran Mason,249,,,,,,,,,False,Guard,UNT,True,ncaam
401715963,2025,2024-12-22,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,True,ncaam
401715963,2025,2024-12-22,5106884.0,Grayson Allo,249,,,,,,,,,False,Guard,UNT,True,ncaam
401715963,2025,2024-12-22,4897523.0,Matthew Stone,249,,,,,,,,,False,Guard,UNT,True,ncaam
401730691,2025,2024-12-20,5105587.0,Grant Newell,249,20.0,1.0,4.0,1.0,4.0,0.0,0.0,3.0,True,Forward,UNT,True,ncaam
401730691,2025,2024-12-20,4431824.0,Moulaye Sissoko,249,29.0,3.0,4.0,0.0,0.0,1.0,2.0,7.0,True,Forward,UNT,True,ncaam
401730691,2025,2024-12-20,5177104.0,Jasper Floyd,249,30.0,2.0,9.0,0.0,2.0,4.0,4.0,8.0,True,Guard,UNT,True,ncaam
401730691,2025,2024-12-20,4702491.0,Atin Wright,249,21.0,5.0,8.0,1.0,4.0,2.0,2.0,13.0,True,Guard,UNT,True,ncaam
401730691,2025,2024-12-20,4433163.0,Rondel Walker,249,24.0,3.0,5.0,1.0,3.0,1.0,1.0,8.0,True,Guard,UNT,True,ncaam
401730691,2025,2024-12-20,5106864.0,Brenen Lorient,249,29.0,6.0,7.0,1.0,1.0,4.0,7.0,17.0,False,Forward,UNT,True,ncaam
401730691,2025,2024-12-20,4897338.0,Johnathan Massie,249,17.0,2.0,3.0,0.0,1.0,3.0,3.0,7.0,False,Guard,UNT,True,ncaam
401730691,2025,2024-12-20,4601284.0,Latrell Jossell,249,30.0,2.0,8.0,1.0,5.0,0.0,0.0,5.0,False,Guard,UNT,True,ncaam
401730691,2025,2024-12-20,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,True,ncaam
401730691,2025,2024-12-20,5175357.0,Brock Vice,249,,,,,,,,,False,Center,UNT,True,ncaam
401730691,2025,2024-12-20,5240287.0,Ma'Syn Howell,249,,,,,,,,,False,Guard,UNT,True,ncaam
401730691,2025,2024-12-20,5240285.0,Tyran Mason,249,,,,,,,,,False,Guard,UNT,True,ncaam
401730691,2025,2024-12-20,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,True,ncaam
401730691,2025,2024-12-20,5106884.0,Grayson Allo,249,,,,,,,,,False,Guard,UNT,True,ncaam
401730691,2025,2024-12-20,4897523.0,Matthew Stone,249,,,,,,,,,False,Guard,UNT,True,ncaam
401722086,2025,2024-12-18,5105587.0,Grant Newell,249,24.0,2.0,6.0,2.0,4.0,2.0,2.0,8.0,True,Forward,UNT,True,ncaam
401722086,2025,2024-12-18,4431824.0,Moulaye Sissoko,249,19.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,True,Forward,UNT,True,ncaam
401722086,2025,2024-12-18,5177104.0,Jasper Floyd,249,21.0,3.0,3.0,0.0,0.0,0.0,0.0,6.0,True,Guard,UNT,True,ncaam
401722086,2025,2024-12-18,4702491.0,Atin Wright,249,22.0,5.0,8.0,3.0,5.0,2.0,2.0,15.0,True,Guard,UNT,True,ncaam
401722086,2025,2024-12-18,4433163.0,Rondel Walker,249,14.0,1.0,3.0,0.0,1.0,0.0,2.0,2.0,True,Guard,UNT,True,ncaam
401722086,2025,2024-12-18,5106864.0,Brenen Lorient,249,22.0,6.0,7.0,0.0,0.0,4.0,4.0,16.0,False,Forward,UNT,True,ncaam
401722086,2025,2024-12-18,5175357.0,Brock Vice,249,5.0,1.0,3.0,0.0,2.0,0.0,0.0,2.0,False,Center,UNT,True,ncaam
401722086,2025,2024-12-18,5240287.0,Ma'Syn Howell,249,5.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,False,Guard,UNT,True,ncaam
401722086,2025,2024-12-18,5240285.0,Tyran Mason,249,12.0,3.0,4.0,1.0,1.0,1.0,4.0,8.0,False,Guard,UNT,True,ncaam
401722086,2025,2024-12-18,5106884.0,Grayson Allo,249,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Guard,UNT,True,ncaam
401722086,2025,2024-12-18,4897523.0,Matthew Stone,249,7.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,False,Guard,UNT,True,ncaam
401722086,2025,2024-12-18,4897338.0,Johnathan Massie,249,21.0,3.0,4.0,1.0,2.0,5.0,6.0,12.0,False,Guard,UNT,True,ncaam
401722086,2025,2024-12-18,4601284.0,Latrell Jossell,249,24.0,2.0,5.0,1.0,4.0,0.0,0.0,5.0,False,Guard,UNT,True,ncaam
401722086,2025,2024-12-18,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,True,ncaam
401722086,2025,2024-12-18,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,True,ncaam
401720460,2025,2024-12-06,5105587.0,Grant Newell,249,22.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,True,Forward,UNT,False,ncaam
401720460,2025,2024-12-06,4431824.0,Moulaye Sissoko,249,10.0,2.0,3.0,0.0,0.0,0.0,0.0,4.0,True,Forward,UNT,False,ncaam
401720460,2025,2024-12-06,5177104.0,Jasper Floyd,249,18.0,1.0,8.0,0.0,2.0,3.0,4.0,5.0,True,Guard,UNT,False,ncaam
401720460,2025,2024-12-06,4702491.0,Atin Wright,249,35.0,2.0,7.0,1.0,1.0,5.0,6.0,10.0,True,Guard,UNT,False,ncaam
401720460,2025,2024-12-06,4433163.0,Rondel Walker,249,29.0,2.0,3.0,0.0,1.0,0.0,0.0,4.0,True,Guard,UNT,False,ncaam
401720460,2025,2024-12-06,5106864.0,Brenen Lorient,249,30.0,7.0,11.0,1.0,1.0,5.0,7.0,20.0,False,Forward,UNT,False,ncaam
401720460,2025,2024-12-06,4897523.0,Matthew Stone,249,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,Guard,UNT,False,ncaam
401720460,2025,2024-12-06,4897338.0,Johnathan Massie,249,23.0,1.0,6.0,0.0,2.0,5.0,6.0,7.0,False,Guard,UNT,False,ncaam
401720460,2025,2024-12-06,4601284.0,Latrell Jossell,249,32.0,6.0,11.0,5.0,6.0,4.0,4.0,21.0,False,Guard,UNT,False,ncaam
401720460,2025,2024-12-06,5240286.0,Baron Smith Jr.,249,,,,,,,,,False,Forward,UNT,False,ncaam
401720460,2025,2024-12-06,5175357.0,Brock Vice,249,,,,,,,,,False,Center,UNT,False,ncaam
401720460,2025,2024-12-06,5240287.0,Ma'Syn Howell,249,,,,,,,,,False,Guard,UNT,False,ncaam
401720460,2025,2024-12-06,5240285.0,Tyran Mason,249,,,,,,,,,False,Guard,UNT,False,ncaam
401720460,2025,2024-12-06,5175065.0,Alex Cotton,249,,,,,,,,,False,Guard,UNT,False,ncaam
401720460,2025,2024-12-06,5106884.0,Grayson Allo,249,,,,,,,,,False,Guard,UNT,False,ncaam
401729851,2025,2024-11-29,5105587.0,Grant Newell,249,27.0,5.0,7.0,2.0,3.0,0.0,0.0,12.0,True,Forward,UNT,False,ncaam
401729851,2025,2024-11-29,4431824.0,Moulaye Sissoko,249,20.0,2.0,4.0,0.0,0.0,0.0,0.0,4.0,True,Forward,UNT,False,ncaam
